NAME                                              	CHART VERSION	APP VERSION	DESCRIPTION                                       
prometheus-community/kube-prometheus-stack        	72.0.1       	v0.82.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	72.0.0       	v0.82.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	71.2.0       	v0.82.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	71.1.1       	v0.82.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	71.1.0       	v0.82.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	71.0.0       	v0.82.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.10.0      	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.9.0       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.8.0       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.7.0       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.6.0       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.5.0       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.4.2       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.4.1       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.4.0       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.3.0       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.2.1       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.2.0       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.1.1       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.1.0       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.0.3       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.0.2       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.0.1       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	70.0.0       	v0.81.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.8.2       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.8.1       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.8.0       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.7.4       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.7.3       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.7.2       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.7.1       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.7.0       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.6.1       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.6.0       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.5.2       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.5.1       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.5.0       	v0.80.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.4.1       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.4.0       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.3.3       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.3.2       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.3.1       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.3.0       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.2.4       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.2.3       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.2.2       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.2.1       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.2.0       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.1.2       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.1.1       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.1.0       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	69.0.0       	v0.80.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.5.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.4.5       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.4.4       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.4.3       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.4.2       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.4.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.3.3       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.3.2       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.3.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.2.2       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.2.1       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.2.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.1.1       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.1.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	68.0.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.11.0      	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.10.0      	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.9.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.8.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.7.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.6.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.5.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.4.0       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.3.1       	v0.79.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.3.0       	v0.79.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.2.1       	v0.79.1    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.2.0       	v0.79.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.1.0       	v0.79.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	67.0.0       	v0.79.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	66.7.1       	v0.79.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	66.7.0       	v0.79.0    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	66.6.0       	v0.78.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	66.5.0       	v0.78.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	66.4.0       	v0.78.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	66.3.1       	v0.78.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	66.3.0       	v0.78.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	66.2.2       	v0.78.2    	kube-prometheus-stack collects Kubernetes manif...
prometheus-community/kube-prometheus-stack        	66.2.1       	v0.78.1    	kube-prometheus-stack collects Kubernetes manif...
